,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ig01,ig02,ig03,ig04,ig05,ig06,ig07,ig08
9609,WBGene00010757,245.286362,0.2069985925,0.1098927868,1.883641306,0.05961351057,0.1065710151,228.5276443,230.5043361,209.3314563,290.1668062,215.0407429,265.0549442,258.8058797,264.8590866
9610,WBGene00009514,2249.595893,-0.09265518166,0.04919934922,-1.88326031,0.05966509942,0.1066521413,2427.759265,2222.142679,2344.78417,2054.075549,2330.050519,2177.364106,2179.013911,2261.576942
9611,WBGene00021776,9.066633283,1.015762387,0.5394424549,1.882985623,0.05970231634,0.1067075632,2.775639404,13.1427911,12.23365654,9.926759159,5.309647973,13.34169182,4.386540335,11.41633994
9612,WBGene00016930,974.6908313,-0.1124267658,0.0597177439,-1.882635854,0.05974973395,0.1067812037,1083.424581,958.412766,955.5845051,930.0609736,972.5505204,957.0440268,1037.416789,903.0324892
9613,WBGene00011064,2455.577051,-0.0853589058,0.04535373669,-1.882069969,0.05982651622,0.1069002345,2606.3254,2527.459826,2494.306638,2328.206821,2482.260427,2279.65041,2525.550598,2400.856289
9614,WBGene00016063,3.458834372,1.872922746,0.9951486404,1.882053263,0.05982878415,0.1069002345,0,9.098855374,0,4.581581151,3.539765315,7.115568973,2.193270167,1.141633994
9615,WBGene00008095,8.204741976,1.081671054,0.5748333047,1.881712569,0.05987505225,0.1069717782,8.326918212,6.065903582,1.359295171,14.50834031,4.424706644,10.67335346,6.579810502,13.69960793
9616,WBGene00004495,20224.12414,0.07398224238,0.03931961762,1.881560576,0.05989570324,0.1069975447,20049.36863,20896.02686,20227.67144,21806.79908,19388.17957,20798.80811,19166.98799,19459.15143
9617,WBGene00017706,2.191896063,2.256622645,1.199502234,1.881299244,0.05993122378,0.1070498661,1.850426269,5.054919652,0,4.581581151,0,2.668338365,1.096635084,2.283267988
9618,WBGene00010572,306.2930827,0.1902168704,0.1011144109,1.881204358,0.05994412519,0.1070506479,242.4058413,333.624697,318.07507,348.9637643,291.1456972,301.5222352,296.0914726,318.5158843
9619,WBGene00020543,52.94059702,-0.4176039838,0.2219842952,-1.881232108,0.05994035178,0.1070506479,47.18586987,55.60411617,63.88687303,40.4706335,72.56518896,40.02507547,58.12165943,45.66535976
9620,WBGene00012062,7.685597246,1.128975996,0.600209363,1.880970318,0.05997595664,0.10709636,5.551278808,12.13180716,8.155771025,15.27193717,1.769882658,6.226122851,4.386540335,7.991437958
9621,WBGene00016818,1.210534456,-2.915976246,1.550576738,-1.880575256,0.06002972035,0.1071812219,1.850426269,0,4.077885512,0,1.769882658,0.8894461216,1.096635084,0
9622,WBGene00005644,9.086619924,0.9450527449,0.5025999689,1.880327902,0.06006340293,0.1072302157,6.476491942,13.1427911,6.796475854,10.69035602,7.07953063,11.56279958,4.386540335,12.55797393
9623,WBGene00175035,6.41849555,1.188443165,0.6320655165,1.880253129,0.06007358791,0.1072372538,3.700852538,7.076887513,2.718590342,5.345178009,3.539765315,9.783907337,5.483175418,13.69960793
9624,WBGene00011139,259.843654,0.186618363,0.09927325637,1.879845286,0.06012916657,0.1073253141,245.1814807,289.1414041,239.2359501,264.9681099,262.8275747,265.9443904,222.616922,288.8334005
9625,WBGene00014822,121.7970046,-0.2645206181,0.1408070758,-1.878603165,0.06029869874,0.1076167322,141.5576096,109.1862645,144.0852881,103.8491727,131.856258,115.6279958,114.0500487,114.1633994
9626,WBGene00008454,25.38882118,0.577525515,0.307597748,1.877534926,0.06044481512,0.1078663032,13.87819702,33.3624697,21.74872273,25.19869633,23.89341588,31.13061426,21.93270167,31.96575183
9627,WBGene00005683,4.417242118,1.557571349,0.8296398381,1.877406649,0.06046238083,0.1078752366,3.700852538,2.021967861,0,6.872371726,2.654823986,5.33667673,2.193270167,12.55797393
9628,WBGene00021888,3734.876392,-0.08269513652,0.04404748081,-1.877408991,0.0604620601,0.1078752366,3986.743397,3691.10233,3712.235111,3704.971957,3842.41525,3741.899834,3827.256442,3372.386818
9629,WBGene00006812,357.0710654,0.209986884,0.1118636559,1.877168079,0.06049506103,0.1079223344,273.8630878,331.6027292,323.5122506,358.8905235,345.1271182,404.6979853,381.6290091,437.2458197
9630,WBGene00011137,6.327107148,1.282902948,0.6835422345,1.876845179,0.06053931626,0.1079900701,2.775639404,7.076887513,2.718590342,13.74474345,7.964471959,10.67335346,1.096635084,4.566535976
9631,WBGene00001781,42.77229789,-0.4287125999,0.2284395481,-1.876700437,0.06055916268,0.1080111629,49.03629613,38.41738935,40.77885512,35.88905235,52.2115384,35.57784486,53.7351191,36.53228781
9632,WBGene00020810,6.088633996,1.344199207,0.716269344,1.876667232,0.06056371646,0.1080111629,0.9252131346,13.1427911,1.359295171,9.163162301,8.849413288,6.226122851,2.193270167,6.849803964
9633,WBGene00007336,312.9875964,-0.1873635166,0.09985629176,-1.876331609,0.06060975924,0.1080820559,337.7027941,282.0645166,312.6378893,251.2233664,330.0831156,318.4217115,349.8265917,321.9407863
9634,WBGene00017153,270.4103778,-0.2295555876,0.1223652754,-1.87598636,0.06065715284,0.1081553427,297.9186293,265.8887737,227.0022935,253.514157,346.8970009,214.3565153,291.7049323,266.0007206
9635,WBGene00001345,257.4990214,0.2037323253,0.1086247786,1.875560328,0.06071567832,0.1082372273,231.3032837,249.7130308,225.6429983,303.1479528,260.1727507,303.3011275,241.2597184,245.4513087
9636,WBGene00007881,22.74475433,0.6776159239,0.3612816694,1.875588997,0.06071173842,0.1082372273,29.60682031,25.27459826,17.67083722,25.96229319,12.3891786,25.79393753,9.869715753,35.39065381
9637,WBGene00018298,57.96197253,0.4642944748,0.247600015,1.87517951,0.06076803199,0.1083193165,37.93373852,58.63706796,51.65321649,54.21537695,59.29106903,54.25621342,44.96203843,102.7470595
9638,WBGene00013296,5.488670262,-1.426231501,0.7606769925,-1.874950229,0.06079957099,0.1083642904,9.252131346,2.021967861,4.077885512,7.635968584,7.07953063,1.778892243,12.06298592,0
9639,WBGene00002005,111999.7074,-0.08653892009,0.04616126311,-1.874708668,0.06083281376,0.1084122912,108449.7828,104090.9055,126330.1746,112955.8289,112918.5136,107813.3222,113744.0875,109695.0439
9640,WBGene00015299,28.21448695,0.5442629157,0.2904715788,1.873721753,0.06096878612,0.1086433411,22.20511523,27.29656612,23.1080179,40.4706335,25.66329854,28.46227589,20.83606659,37.6739218
9641,WBGene00009416,23.10017998,-0.5856916568,0.3126315527,-1.873424649,0.06100976894,0.108705094,24.98075463,16.17574289,32.6230841,22.14430889,26.54823986,17.78892243,27.41587709,17.12450991
9642,WBGene00015741,24.06246145,0.6173297087,0.3295461143,1.873272607,0.06103075056,0.1087312003,24.0555415,33.3624697,10.87436137,26.72589004,14.15906126,28.46227589,26.31924201,28.54084985
9643,WBGene00021935,758.6018122,0.1158121899,0.06182514025,1.873221628,0.06103778687,0.1087324591,758.6747704,823.9519033,694.5998323,784.9775705,741.5808335,786.2703715,715.0060745,763.7531419
9644,WBGene00006935,1456.624061,-0.100206192,0.05350843466,-1.872717687,0.06110737966,0.1088451439,1469.238458,1437.619149,1511.53623,1384.401104,1536.258147,1304.81746,1507.87324,1501.248702
9645,WBGene00020740,99.15512157,0.3402423084,0.181831601,1.871194591,0.06131811418,0.1092091825,60.13885375,104.1313448,86.99489093,118.3575131,110.6176661,98.7285195,92.11734703,122.1548374
9646,WBGene00009301,286.9779679,-0.1740011919,0.0930027548,-1.870925138,0.06135545811,0.1092643644,300.6942688,261.844838,278.65551,266.4953036,318.5788784,269.5021748,316.9275392,283.1252305
9647,WBGene00000211,129.4612587,0.258806259,0.1384007317,1.869977534,0.0614869377,0.1094758101,119.3524944,143.5597181,115.5400895,126.7570785,122.1219034,161.8791941,114.0500487,132.4295433
9648,WBGene00007128,341.0527533,-0.1727474435,0.0923784237,-1.86999774,0.06148413172,0.1094758101,355.2818437,365.9761828,345.2609734,322.2378743,370.7904168,301.5222352,373.9525635,293.3999364
9649,WBGene00220165,115.9648309,0.2845067849,0.15216552,1.869719138,0.06152283049,0.1095283638,98.9978054,124.3510234,88.3541861,109.1943508,116.8122554,134.3063644,111.8567785,143.8458832
9650,WBGene00016468,34.59048774,0.5255614528,0.2811838016,1.869102877,0.06160850277,0.1096695192,25.90596777,47.51624473,28.54519859,45.81581151,37.16753581,43.58285996,21.93270167,26.25758186
9651,WBGene00009082,7680.259132,-0.082427984,0.04410795646,-1.868778121,0.06165369003,0.1097385854,7530.309703,7205.282472,8498.313408,7835.267364,7844.119939,7401.081178,7736.760515,7390.938477
9652,WBGene00019597,35.50818864,0.5478701232,0.2932165037,1.868483241,0.06169474397,0.109800281,26.8311809,24.26361433,27.18590342,48.87019894,24.77835721,56.03510566,37.28559284,38.81555579
9653,WBGene00004822,393.1035011,-0.1603822115,0.08584492355,-1.868278342,0.0617232838,0.1098396943,422.8224025,388.2178293,387.3991237,359.6541203,385.8344194,368.2306943,462.7800053,369.889414
9654,WBGene00001235,1209.188651,-0.09874248144,0.05290957409,-1.866249788,0.06200642621,0.1103207032,1236.084748,1205.092845,1313.079135,1162.958015,1249.537156,1187.410572,1207.395227,1111.95151
9655,WBGene00018211,4.227813769,-1.553848492,0.8325845126,-1.866295215,0.06200007389,0.1103207032,7.401705077,1.01098393,10.87436137,0.7635968584,2.654823986,4.447230608,4.386540335,2.283267988
9656,WBGene00194917,3.282020304,1.749078841,0.937427408,1.865828571,0.06206535362,0.1104141098,1.850426269,2.021967861,0,3.817984292,1.769882658,8.894461216,2.193270167,5.70816997
9657,WBGene00007630,3939.935163,0.1134493021,0.06080532058,1.865779194,0.06207226436,0.1104149692,3711.955096,4007.5403,4342.948071,4313.558653,3567.198496,4147.487265,3528.971699,3899.821723
9658,WBGene00006522,7.637047821,1.051358226,0.56387711,1.86451659,0.06224919407,0.1107067663,4.626065673,14.15377503,5.437180683,6.872371726,5.309647973,8.894461216,4.386540335,11.41633994
9659,WBGene00016801,45.28662338,0.4176009831,0.2239695135,1.864543868,0.06224536709,0.1107067663,42.55980419,52.57116438,42.13815029,49.6337958,36.28259448,48.03009057,33.99568759,57.0816997
9660,WBGene00017039,16.52195603,0.7357960147,0.3946431524,1.864459095,0.06225726077,0.1107096507,10.17734448,25.27459826,6.796475854,16.03553403,18.5837679,20.4572608,13.159621,21.69104588
9661,WBGene00021813,2234.38244,-0.07832086262,0.04200905283,-1.864380588,0.06226827693,0.1107177788,2234.38972,2223.153663,2343.424874,2172.433062,2348.634287,2173.806321,2255.778367,2123.439229
9662,WBGene00006730,3555.402568,-0.08241987482,0.0442140687,-1.864109711,0.06230629914,0.1107739191,3760.991392,3452.510122,3528.730263,3665.26492,3757.460882,3387.010831,3580.513548,3310.738582
9663,WBGene00014941,66.6533881,0.3629101825,0.1947094207,1.863855284,0.06234202972,0.1108213641,56.43800121,86.94461801,53.01251166,59.56055496,65.48565833,78.2712587,57.02502435,76.48947759
9664,WBGene00235164,34.24394138,0.5057631335,0.2713572191,1.863827818,0.06234588794,0.1108213641,21.2799021,41.45034115,27.18590342,42.76142407,24.77835721,38.24618323,40.5754981,37.6739218
9665,WBGene00018463,2.942744422,1.89504806,1.016821486,1.863697892,0.0623641416,0.1108423409,2.775639404,3.032951791,0,2.290790575,0.8849413288,8.894461216,1.096635084,4.566535976
9666,WBGene00010526,1.247870342,2.821208704,1.514999809,1.862184198,0.06257713104,0.1112093893,0,2.021967861,0,3.054387434,0,2.668338365,1.096635084,1.141633994
9667,WBGene00077673,2.356653766,-2.058358399,1.10566778,-1.861642743,0.06265346416,0.1113335272,1.850426269,1.01098393,5.437180683,1.527193717,2.654823986,0.8894461216,5.483175418,0
9668,WBGene00016017,5.495066454,-1.256674177,0.6752803593,-1.860966574,0.0627488972,0.1114915759,6.476491942,4.043935722,12.23365654,4.581581151,7.07953063,1.778892243,5.483175418,2.283267988
9669,WBGene00013161,652.4215585,0.1370768549,0.07366596922,1.860789404,0.06277392249,0.1115223005,656.9013256,702.6338316,588.5748089,746.7977275,600.8751623,648.4062226,640.4348889,634.7485006
9670,WBGene00017691,16472.07218,-0.09419505121,0.05062202774,-1.860752234,0.06277917372,0.1115223005,17804.80156,15151.61616,16796.81043,17435.20707,17543.96184,15996.6885,15895.72554,15151.76637
9671,WBGene00008624,1662.79504,-0.09670781006,0.05197446341,-1.860679336,0.06278947371,0.1115290641,1661.68279,1705.529891,1648.825042,1584.463481,1753.953714,1606.339696,1808.351253,1533.214454
9672,WBGene00020014,1.252870939,2.851010518,1.532511945,1.860351254,0.06283584653,0.1115998937,0,2.021967861,0,1.527193717,0.8849413288,4.447230608,0,1.141633994
9673,WBGene00013227,396.9380305,0.1733982186,0.09322925457,1.859912099,0.06289796324,0.1116986677,334.9271547,369.0091346,405.0699609,456.6309213,358.4012382,420.7080155,398.0785354,432.6792837
9674,WBGene00011238,11.35071396,0.9573679642,0.5147793933,1.859763574,0.06291898309,0.1117244461,12.95298388,23.2526304,5.437180683,14.50834031,9.734354617,12.4522457,2.193270167,10.27470595
9675,WBGene00001679,6401.230266,0.09105747202,0.04897125732,1.859406456,0.06296954738,0.1118026754,5749.274419,6130.606554,6606.17453,6767.758956,6258.305077,6854.961259,6191.601682,6651.159649
9676,WBGene00011078,2.618033548,1.967101607,1.058220724,1.858876473,0.06304464969,0.1119244515,0,2.021967861,1.359295171,4.581581151,0.8849413288,5.33667673,2.193270167,4.566535976
9677,WBGene00017618,59.26671823,-0.3956825318,0.2128948298,-1.858582156,0.06308638826,0.1119869771,55.51278808,55.60411617,85.63559576,52.68818323,72.56518896,55.14565954,57.02502435,39.95718979
9678,WBGene00007628,839.2091101,0.1111001978,0.05978510733,1.858325639,0.06312278507,0.1120400085,841.0187394,873.4901159,781.5947232,886.5359526,838.0394384,868.9888608,764.3546533,859.6503974
9679,WBGene00009827,11.87619551,0.8747964708,0.4709374005,1.857564232,0.06323092182,0.1122203508,13.87819702,14.15377503,6.796475854,22.14430889,6.194589302,11.56279958,6.579810502,13.69960793
9680,WBGene00008521,416.9184041,-0.1514849187,0.08155455599,-1.857467272,0.06324470322,0.112233214,404.3181398,371.0311025,460.8010629,393.2523821,440.7007817,420.7080155,451.8136545,392.7220939
9681,WBGene00020098,768.9077775,-0.1181762215,0.06363690033,-1.857039248,0.06330557036,0.1123296238,814.1875585,778.4576264,738.0972777,732.2893872,833.6147317,720.4513585,811.5099619,722.6543182
9682,WBGene00023477,132.8253738,-0.7168904892,0.3861079818,-1.85670984,0.06335244675,0.1124011909,123.97856,96.04347339,137.2888122,113.012335,303.5348758,87.16571992,95.40725228,106.1719614
9683,WBGene00010718,4.153688721,1.483832207,0.7992752224,1.856472171,0.06338628611,0.1124496151,1.850426269,7.076887513,4.077885512,3.817984292,0.8849413288,5.33667673,2.193270167,7.991437958
9684,WBGene00009713,460.6438872,0.1488548076,0.08022384063,1.85549341,0.06352579939,0.1126854793,465.3822067,511.5578688,383.3212382,481.8296177,453.9749017,476.7431212,440.8473036,471.4948395
9685,WBGene00000535,6762.188988,-0.09447824706,0.05092568085,-1.855218143,0.06356508184,0.1127435184,7425.760618,6439.967637,6180.715141,6671.545752,7072.4511,6509.856164,7247.661268,6549.554223
9686,WBGene00020957,2182.14593,-0.08961974593,0.04831482845,-1.854911811,0.06360882112,0.1128094496,2143.718833,2095.769688,2236.040556,2235.811601,2334.475225,2108.876754,2289.774055,2012.700731
9687,WBGene00008404,646.0415942,0.1196539172,0.06450910284,1.854837719,0.06361940397,0.1128165708,612.4910951,641.9747958,629.3536641,678.8376071,621.2288128,667.0845912,614.1156469,703.2465403
9688,WBGene00044632,41.86531571,-0.4442181811,0.239505781,-1.854728429,0.06363501687,0.1128326094,53.66236181,32.35148577,57.09039717,38.17984292,38.93741847,32.02006038,43.86540335,38.81555579
9689,WBGene00020647,2288.122995,-0.07663295089,0.04134890157,-1.853324949,0.06383579729,0.1131769353,2388.900314,2297.966474,2295.849543,2196.104565,2334.475225,2180.92189,2372.021686,2238.744262
9690,WBGene00017783,32.46878159,0.5265018192,0.2840991309,1.85323277,0.06384900267,0.1131886654,24.0555415,44.48329294,24.46731307,30.54387434,32.74282917,30.24116813,24.12597184,49.09026174
9691,WBGene00012335,3.236406625,2.050450324,1.10649265,1.853107949,0.06386688774,0.1132086882,1.850426269,0,0,3.054387434,0.8849413288,13.34169182,2.193270167,4.566535976
9692,WBGene00086557,29.22667075,0.5880309781,0.3173871448,1.852724622,0.06392183898,0.1132944026,35.15809912,38.41738935,10.87436137,32.83466491,23.89341588,28.46227589,21.93270167,42.24045778
9693,WBGene00006632,30.65453618,0.5784184982,0.3122920578,1.852171657,0.06400117731,0.1134233183,12.02777075,34.37345363,27.18590342,45.81581151,30.08800518,28.46227589,29.60914726,37.6739218
9694,WBGene00015496,6.464649771,1.212852137,0.654843798,1.85212434,0.06400797015,0.113423655,1.850426269,6.065903582,2.718590342,9.926759159,3.539765315,14.23113795,7.676445586,5.70816997
9695,WBGene00043985,65.89810332,0.3878618109,0.2094329074,1.851962119,0.06403126272,0.1134532265,74.9422639,83.91166622,48.93462615,73.30529841,55.75130371,58.70344402,47.1553086,84.48091555
9696,WBGene00077763,2.216310798,2.188181909,1.181655964,1.851792718,0.06405559376,0.1134846318,0.9252131346,2.021967861,1.359295171,3.817984292,0,6.226122851,1.096635084,2.283267988
9697,WBGene00010106,23.14975305,0.6253522416,0.3377135125,1.851724075,0.06406545508,0.1134903978,24.0555415,26.28558219,16.31154205,24.43509947,13.27411993,22.23615304,18.64279642,39.95718979
9698,WBGene00021380,1.189769322,-2.911916665,1.57260216,-1.851655008,0.06407537858,0.1134962728,0.9252131346,0,4.077885512,0.7635968584,2.654823986,0,1.096635084,0
9699,WBGene00007885,159.7162679,-0.243158287,0.1314122058,-1.850347809,0.06426343616,0.1138176416,187.8182663,155.6915253,144.0852881,151.9557748,179.6430897,124.522457,178.7515186,155.2622232
9700,WBGene00013463,6480.806995,0.06321075544,0.03416306117,1.850266143,0.06427519986,0.1138267405,6228.534822,6565.329644,6569.47356,6777.685715,6302.552144,6660.172558,6265.076233,6477.631282
9701,WBGene00012768,14439.99634,-0.111803083,0.06043162141,-1.850075844,0.06430261904,0.1138635594,15488.99309,14725.99193,16862.05659,14234.20904,14045.78877,13435.08367,13607.04812,13120.79949
9702,WBGene00020817,20.93504329,0.7049822005,0.3811008308,1.849857422,0.064334102,0.1138958265,19.42947583,23.2526304,27.18590342,22.90790575,7.964471959,24.9044914,9.869715753,31.96575183
9703,WBGene00021871,15.54767247,0.7165797501,0.3873679393,1.849868503,0.06433250448,0.1138958265,12.02777075,19.20869468,9.515066195,25.19869633,12.3891786,16.89947631,13.159621,15.98287592
